,Year,Category,Prize,Prize Share,Laureate ID,Laureate Type,Full Name,Birth Date,Birth City,Birth Country,Sex,Organization Name,Organization City,Organization Country
805,2005,Medicine,The Nobel Prize in Physiology or Medicine 2005,1/2,789,Individual,Barry J. Marshall,1951-09-30,Kalgoorlie,Australia,Male,"NHMRC Helicobacter pylori Research Laboratory, QEII Medical Centre",Nedlands,Australia
807,2005,Medicine,The Nobel Prize in Physiology or Medicine 2005,1/2,790,Individual,J. Robin Warren,1937-06-11,Adelaide,Australia,Male,Self,Perth,Australia
809,2005,Peace,The Nobel Peace Prize 2005,1/2,798,Individual,Mohamed ElBaradei,1942-06-17,Cairo,Egypt,Male,Self,Self,Self
810,2005,Physics,The Nobel Prize in Physics 2005,1/2,791,Individual,Roy J. Glauber,1925-09-01,"New York, NY",United States of America,Male,Harvard University,"Cambridge, MA",United States of America
811,2005,Physics,The Nobel Prize in Physics 2005,1/4,792,Individual,John L. Hall,1934-08-21,"Denver, CO",United States of America,Male,"University of Colorado, JILA","Boulder, CO",United States of America
813,2005,Physics,The Nobel Prize in Physics 2005,1/4,793,Individual,Theodor W. Hänsch,1941-10-30,Heidelberg,Germany,Male,Max-Planck-Institut für Quantenoptik,Garching,Germany
815,2006,Chemistry,The Nobel Prize in Chemistry 2006,1/1,806,Individual,Roger D. Kornberg,1947-04-24,"St. Louis, MO",United States of America,Male,Stanford University,"Stanford, CA",United States of America
816,2006,Economics,The Sveriges Riksbank Prize in Economic Sciences 2006,1/1,807,Individual,Edmund S. Phelps,1933-07-26,"Evanston, IL",United States of America,Male,Columbia University,"New York, NY",United States of America
817,2006,Literature,The Nobel Prize in Literature 2006,1/1,808,Individual,Orhan Pamuk,1952-06-07,Istanbul,Turkey,Male,Self,Self,Self
818,2006,Medicine,The Nobel Prize in Physiology or Medicine 2006,1/2,802,Individual,Andrew Z. Fire,1959-04-27,"Stanford, CA",United States of America,Male,Stanford University School of Medicine,"Stanford, CA",United States of America
819,2006,Medicine,The Nobel Prize in Physiology or Medicine 2006,1/2,803,Individual,Craig C. Mello,1960-10-19,"New Haven, CT",United States of America,Male,University of Massachusetts Medical School,"Worcester, MA",United States of America
820,2006,Peace,The Nobel Peace Prize 2006,1/2,809,Individual,Muhammad Yunus,1940-06-28,Chittagong,British India (Bangladesh),Male,Self,Self,Self
822,2006,Physics,The Nobel Prize in Physics 2006,1/2,804,Individual,John C. Mather,1946-08-07,"Roanoke, VA",United States of America,Male,NASA Goddard Space Flight Center,"Greenbelt, MD",United States of America
823,2006,Physics,The Nobel Prize in Physics 2006,1/2,805,Individual,George F. Smoot,1945-02-20,"Yukon, FL",United States of America,Male,University of California,"Berkeley, CA",United States of America
824,2007,Chemistry,The Nobel Prize in Chemistry 2007,1/1,816,Individual,Gerhard Ertl,1936-10-10,Bad Cannstatt,Germany,Male,Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany
825,2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,1/3,820,Individual,Leonid Hurwicz,1917-08-21,Moscow,Russia,Male,University of Minnesota,"Minneapolis, MN",United States of America
826,2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,1/3,821,Individual,Eric S. Maskin,1950-12-12,"New York, NY",United States of America,Male,Institute for Advanced Study,"Princeton, NJ",United States of America
827,2007,Economics,The Sveriges Riksbank Prize in Economic Sciences 2007,1/3,822,Individual,Roger B. Myerson,1951-03-29,"Boston, MA",United States of America,Male,University of Chicago,"Chicago, IL",United States of America
828,2007,Literature,The Nobel Prize in Literature 2007,1/1,817,Individual,Doris Lessing,1919-10-22,Kermanshah,Persia (Iran),Female,Self,Self,Self
829,2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,1/3,811,Individual,Mario R. Capecchi,1937-10-06,Verona,Italy,Male,University of Utah,Maryland,USA
831,2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,1/3,812,Individual,Sir Martin J. Evans,1941-01-01,Stroud,United Kingdom,Male,Cardiff University,Cardiff,United Kingdom
832,2007,Medicine,The Nobel Prize in Physiology or Medicine 2007,1/3,813,Individual,Oliver Smithies,1925-06-23,Halifax,United Kingdom,Male,University of North Carolina,"Chapel Hill, NC",United States of America
834,2007,Peace,The Nobel Peace Prize 2007,1/2,819,Individual,Albert Arnold (Al) Gore Jr.,1948-03-31,"Washington, DC",United States of America,Male,Self,Self,Self
835,2007,Physics,The Nobel Prize in Physics 2007,1/2,814,Individual,Albert Fert,1938-03-07,Carcassonne,France,Male,Universit&eacute; Paris-Sud,Orsay,France
837,2007,Physics,The Nobel Prize in Physics 2007,1/2,815,Individual,Peter Grünberg,1939-05-18,Plzen,Czechoslovakia (Czech Republic),Male,Forschungszentrum J&uuml;lich,J&uuml;lich,Germany
838,2008,Chemistry,The Nobel Prize in Chemistry 2008,1/3,829,Individual,Osamu Shimomura,1928-08-27,Kyoto,Japan,Male,Marine Biological Laboratory (MBL),"Woods Hole, MA",United States of America
840,2008,Chemistry,The Nobel Prize in Chemistry 2008,1/3,830,Individual,Martin Chalfie,1947-01-15,"Chicago, IL",United States of America,Male,Columbia University,"New York, NY",United States of America
841,2008,Chemistry,The Nobel Prize in Chemistry 2008,1/3,831,Individual,Roger Y. Tsien,1952-02-01,"New York, NY",United States of America,Male,University of California,Maryland,USA
843,2008,Economics,The Sveriges Riksbank Prize in Economic Sciences 2008,1/1,834,Individual,Paul Krugman,1953-02-28,"New York, NY",United States of America,Male,Princeton University,"Princeton, NJ",United States of America
844,2008,Literature,The Nobel Prize in Literature 2008,1/1,832,Individual,Jean-Marie Gustave Le Clézio,1940-04-13,Nice,France,Male,Self,Self,Self
845,2008,Medicine,The Nobel Prize in Physiology or Medicine 2008,1/2,823,Individual,Harald zur Hausen,1936-03-11,Gelsenkirchen,Germany,Male,German Cancer Research Center,Heidelberg,Germany
846,2008,Medicine,The Nobel Prize in Physiology or Medicine 2008,1/4,824,Individual,Françoise Barré-Sinoussi,1947-07-30,Paris,France,Female,"Regulation of Retroviral Infections Unit, Virology Department, Institut Pasteur",Paris,France
847,2008,Medicine,The Nobel Prize in Physiology or Medicine 2008,1/4,825,Individual,Luc Montagnier,1932-08-18,Chabris,France,Male,World Foundation for AIDS Research and Prevention,Paris,France
848,2008,Peace,The Nobel Peace Prize 2008,1/1,833,Individual,Martti Ahtisaari,1937-06-23,Viipuri (Vyborg),Finland,Male,Self,Self,Self
849,2008,Physics,The Nobel Prize in Physics 2008,1/2,826,Individual,Yoichiro Nambu,1921-01-18,Tokyo,Japan,Male,"Enrico Fermi Institute, University of Chicago","Chicago, IL",United States of America
850,2008,Physics,The Nobel Prize in Physics 2008,1/4,827,Individual,Makoto Kobayashi,1944-04-07,Nagoya,Japan,Male,High Energy Accelerator Research Organization (KEK),Tsukuba,Japan
851,2008,Physics,The Nobel Prize in Physics 2008,1/4,828,Individual,Toshihide Maskawa,1940-02-07,Nagoya,Japan,Male,Kyoto Sangyo University,Kyoto,Japan
853,2009,Chemistry,The Nobel Prize in Chemistry 2009,1/3,841,Individual,Venkatraman Ramakrishnan,1952-04-01,"Chidambaram, Tamil Nadu",India,Male,MRC Laboratory of Molecular Biology,Cambridge,United Kingdom
854,2009,Chemistry,The Nobel Prize in Chemistry 2009,1/3,842,Individual,Thomas A. Steitz,1940-08-23,"Milwaukee, WI",United States of America,Male,Yale University,Maryland,USA
856,2009,Chemistry,The Nobel Prize in Chemistry 2009,1/3,843,Individual,Ada E. Yonath,1939-06-22,Jerusalem,British Mandate of Palestine (Israel),Female,Weizmann Institute of Science,Rehovot,Israel
857,2009,Economics,The Sveriges Riksbank Prize in Economic Sciences 2009,1/2,846,Individual,Elinor Ostrom,1933-08-07,"Los Angeles, CA",United States of America,Female,Indiana University,"Bloomington, IN",United States of America
859,2009,Economics,The Sveriges Riksbank Prize in Economic Sciences 2009,1/2,847,Individual,Oliver E. Williamson,1932-09-27,"Superior, WI",United States of America,Male,University of California,"Berkeley, CA",United States of America
860,2009,Literature,The Nobel Prize in Literature 2009,1/1,844,Individual,Herta Müller,1953-08-17,"Nitzkydorf, Banat",Romania,Female,Self,Self,Self
861,2009,Medicine,The Nobel Prize in Physiology or Medicine 2009,1/3,835,Individual,Elizabeth H. Blackburn,1948-11-26,"Hobart, Tasmania",Australia,Female,University of California,"San Francisco, CA",United States of America
862,2009,Medicine,The Nobel Prize in Physiology or Medicine 2009,1/3,836,Individual,Carol W. Greider,1961-04-15,"San Diego, CA",United States of America,Female,Johns Hopkins University School of Medicine,"Baltimore, MD",United States of America
863,2009,Medicine,The Nobel Prize in Physiology or Medicine 2009,1/3,837,Individual,Jack W. Szostak,1952-11-09,London,United Kingdom,Male,Harvard Medical School,Maryland,USA
866,2009,Peace,The Nobel Peace Prize 2009,1/1,845,Individual,Barack H. Obama,1961-08-04,"Honolulu, HI",United States of America,Male,Self,Self,Self
867,2009,Physics,The Nobel Prize in Physics 2009,1/2,838,Individual,Charles Kuen Kao,1933-11-04,Shanghai,China,Male,Standard Telecommunication Laboratories,Harlow,United Kingdom
869,2009,Physics,The Nobel Prize in Physics 2009,1/4,839,Individual,Willard S. Boyle,1924-08-19,"Amherst, NS",Canada,Male,Bell Laboratories,"Murray Hill, NJ",United States of America
870,2009,Physics,The Nobel Prize in Physics 2009,1/4,840,Individual,George E. Smith,1930-05-10,"White Plains, NY",United States of America,Male,Bell Laboratories,"Murray Hill, NJ",United States of America
871,2010,Chemistry,The Nobel Prize in Chemistry 2010,1/3,851,Individual,Richard F. Heck,1931-08-15,"Springfield, MA",United States of America,Male,University of Delaware,Self,United States of America
872,2010,Chemistry,The Nobel Prize in Chemistry 2010,1/3,852,Individual,Ei-ichi Negishi,1935-07-14,Changchun,China,Male,Purdue University,"West Lafayette, IN",United States of America
873,2010,Chemistry,The Nobel Prize in Chemistry 2010,1/3,853,Individual,Akira Suzuki,1930-09-12,Mukawa,Japan,Male,Hokkaido University,Sapporo,Japan
874,2010,Economics,The Sveriges Riksbank Prize in Economic Sciences 2010,1/3,856,Individual,Peter A. Diamond,1940-04-29,"New York, NY",United States of America,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America
875,2010,Economics,The Sveriges Riksbank Prize in Economic Sciences 2010,1/3,857,Individual,Dale T. Mortensen,1939-02-02,"Enterprise, OR",United States of America,Male,Northwestern University,"Evanston, IL",United States of America
877,2010,Economics,The Sveriges Riksbank Prize in Economic Sciences 2010,1/3,858,Individual,Christopher A. Pissarides,1948-02-20,Nicosia,Cyprus,Male,London School of Economics and Political Science,London,United Kingdom
878,2010,Literature,The Nobel Prize in Literature 2010,1/1,854,Individual,Mario Vargas Llosa,1936-03-28,Arequipa,Peru,Male,Self,Self,Self
879,2010,Medicine,The Nobel Prize in Physiology or Medicine 2010,1/1,848,Individual,Robert G. Edwards,1925-09-27,Batley,United Kingdom,Male,University of Cambridge,Cambridge,United Kingdom
880,2010,Peace,The Nobel Peace Prize 2010,1/1,855,Individual,Liu Xiaobo,1955-12-28,Changchun,China,Male,Self,Self,Self
881,2010,Physics,The Nobel Prize in Physics 2010,1/2,849,Individual,Andre Geim,1958-10-21,Sochi,Russia,Male,University of Manchester,Manchester,United Kingdom
882,2010,Physics,The Nobel Prize in Physics 2010,1/2,850,Individual,Konstantin Novoselov,1974-08-23,Nizhny Tagil,Russia,Male,University of Manchester,Manchester,United Kingdom
883,2011,Chemistry,The Nobel Prize in Chemistry 2011,1/1,867,Individual,Dan Shechtman,1941-01-24,Tel Aviv,British Mandate of Palestine (Israel),Male,Technion - Israel Institute of Technology,Haifa,Israel
884,2011,Economics,The Sveriges Riksbank Prize in Economic Sciences 2011,1/2,872,Individual,Thomas J. Sargent,1943-07-19,"Pasadena, CA",United States of America,Male,New York University,"New York, NY",United States of America
885,2011,Economics,The Sveriges Riksbank Prize in Economic Sciences 2011,1/2,873,Individual,Christopher A. Sims,1942-10-21,"Washington, DC",United States of America,Male,Princeton University,"Princeton, NJ",United States of America
886,2011,Literature,The Nobel Prize in Literature 2011,1/1,868,Individual,Tomas Tranströmer,1931-04-15,Stockholm,Sweden,Male,Self,Self,Self
887,2011,Medicine,The Nobel Prize in Physiology or Medicine 2011,1/4,861,Individual,Bruce A. Beutler,1957-12-29,"Chicago, IL",United States of America,Male,University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",United States of America
889,2011,Medicine,The Nobel Prize in Physiology or Medicine 2011,1/4,862,Individual,Jules A. Hoffmann,1941-08-02,Echternach,Luxembourg,Male,University of Strasbourg,Strasbourg,France
890,2011,Medicine,The Nobel Prize in Physiology or Medicine 2011,1/2,863,Individual,Ralph M. Steinman,1943-01-14,Montreal,Canada,Male,Rockefeller University,"New York, NY",United States of America
891,2011,Peace,The Nobel Peace Prize 2011,1/3,869,Individual,Ellen Johnson Sirleaf,1938-10-29,Monrovia,Liberia,Female,Self,Self,Self
892,2011,Peace,The Nobel Peace Prize 2011,1/3,870,Individual,Leymah Gbowee,1972-02-01,Monrovia,Liberia,Female,Self,Self,Self
893,2011,Peace,The Nobel Peace Prize 2011,1/3,871,Individual,Tawakkol Karman,1979-02-07,Ta'izz,Yemen,Female,Self,Self,Self
894,2011,Physics,The Nobel Prize in Physics 2011,1/2,864,Individual,Saul Perlmutter,1959-09-22,"Champaign-Urbana, IL",United States of America,Male,Lawrence Berkeley National Laboratory,"Berkeley, CA",United States of America
896,2011,Physics,The Nobel Prize in Physics 2011,1/4,865,Individual,Brian P. Schmidt,1967-02-24,"Missoula, MT",United States of America,Male,Australian National University,Weston Creek,Australia
897,2011,Physics,The Nobel Prize in Physics 2011,1/4,866,Individual,Adam G. Riess,1969-12-16,"Washington, DC",United States of America,Male,Johns Hopkins University,"Baltimore, MD",United States of America
899,2012,Chemistry,The Nobel Prize in Chemistry 2012,1/2,878,Individual,Robert J. Lefkowitz,1943-04-15,"New York, NY",United States of America,Male,Howard Hughes Medical Institute,Maryland,USA
901,2012,Chemistry,The Nobel Prize in Chemistry 2012,1/2,879,Individual,Brian K. Kobilka,1955-05-30,"Little Falls, MN",United States of America,Male,Stanford University School of Medicine,"Stanford, CA",United States of America
902,2012,Economics,The Sveriges Riksbank Prize in Economic Sciences 2012,1/2,882,Individual,Alvin E. Roth,1951-12-18,"New York, NY",United States of America,Male,Harvard University,"Cambridge, MA",United States of America
904,2012,Economics,The Sveriges Riksbank Prize in Economic Sciences 2012,1/2,883,Individual,Lloyd S. Shapley,1923-06-02,"Cambridge, MA",United States of America,Male,University of California,"Los Angeles, CA",United States of America
905,2012,Literature,The Nobel Prize in Literature 2012,1/1,880,Individual,Mo Yan,1955-02-02,Gaomi,China,Male,Self,Self,Self
906,2012,Medicine,The Nobel Prize in Physiology or Medicine 2012,1/2,874,Individual,Sir John B. Gurdon,1933-10-02,Dippenhall,United Kingdom,Male,Gurdon Institute,Cambridge,United Kingdom
907,2012,Medicine,The Nobel Prize in Physiology or Medicine 2012,1/2,875,Individual,Shinya Yamanaka,1962-09-04,Osaka,Japan,Male,Kyoto University,Kyoto,Japan
910,2012,Physics,The Nobel Prize in Physics 2012,1/2,876,Individual,Serge Haroche,1944-09-11,Casablanca,Morocco,Male,Collège de France,Paris,France
912,2012,Physics,The Nobel Prize in Physics 2012,1/2,877,Individual,David J. Wineland,1944-02-24,"Milwaukee, WI",United States of America,Male,National Institute of Standards and Technology,"Boulder, CO",United States of America
914,2013,Chemistry,The Nobel Prize in Chemistry 2013,1/3,889,Individual,Martin Karplus,1930-03-15,Vienna,Austria,Male,Université de Strasbourg,Strasbourg,France
916,2013,Chemistry,The Nobel Prize in Chemistry 2013,1/3,890,Individual,Michael Levitt,1947-05-09,Pretoria,South Africa,Male,Stanford University School of Medicine,"Stanford, CA",United States of America
917,2013,Chemistry,The Nobel Prize in Chemistry 2013,1/3,891,Individual,Arieh Warshel,1940-11-20,Kibbutz Sde-Nahum,British Mandate of Palestine (Israel),Male,University of Southern California,"Los Angeles, CA",United States of America
918,2013,Economics,The Sveriges Riksbank Prize in Economic Sciences 2013,1/3,894,Individual,Eugene F. Fama,1939-02-14,"Boston, MA",United States of America,Male,University of Chicago,"Chicago, IL",United States of America
919,2013,Economics,The Sveriges Riksbank Prize in Economic Sciences 2013,1/3,895,Individual,Lars Peter Hansen,1952-10-26,"Urbana, IL",United States of America,Male,University of Chicago,"Chicago, IL",United States of America
920,2013,Economics,The Sveriges Riksbank Prize in Economic Sciences 2013,1/3,896,Individual,Robert J. Shiller,1946-03-29,"Detroit, MI",United States of America,Male,Yale University,"New Haven, CT",United States of America
921,2013,Literature,The Nobel Prize in Literature 2013,1/1,892,Individual,Alice Munro,1931-07-10,Wingham,Canada,Female,Self,Self,Self
922,2013,Medicine,The Nobel Prize in Physiology or Medicine 2013,1/3,884,Individual,James E. Rothman,1950-11-03,"Haverhill, MA",United States of America,Male,Yale University,"New Haven, CT",United States of America
923,2013,Medicine,The Nobel Prize in Physiology or Medicine 2013,1/3,885,Individual,Randy W. Schekman,1948-12-30,"St. Paul, MN",United States of America,Male,University of California,Maryland,USA
925,2013,Medicine,The Nobel Prize in Physiology or Medicine 2013,1/3,886,Individual,Thomas C. Südhof,1955-12-22,Göttingen,Germany,Male,Stanford University,Maryland,USA
928,2013,Physics,The Nobel Prize in Physics 2013,1/2,887,Individual,François Englert,1932-11-06,Etterbeek,Belgium,Male,Université Libre de Bruxelles,Brussels,Belgium
929,2013,Physics,The Nobel Prize in Physics 2013,1/2,888,Individual,Peter W. Higgs,1929-05-29,Newcastle upon Tyne,United Kingdom,Male,University of Edinburgh,Edinburgh,United Kingdom
930,2014,Chemistry,The Nobel Prize in Chemistry 2014,1/3,909,Individual,Eric Betzig,1960-01-13,"Ann Arbor, MI",United States of America,Male,"Janelia Research Campus, Howard Hughes Medical Institute","Ashburn, VA",United States of America
931,2014,Chemistry,The Nobel Prize in Chemistry 2014,1/3,910,Individual,Stefan W. Hell,1962-12-23,Arad,Romania,Male,Max Planck Institute for Biophysical Chemistry,Göttingen,Germany
933,2014,Chemistry,The Nobel Prize in Chemistry 2014,1/3,911,Individual,William E. Moerner,1953-06-24,"Pleasanton, CA",United States of America,Male,Stanford University,"Stanford, CA",United States of America
934,2014,Economics,The Sveriges Riksbank Prize in Economic Sciences 2014,1/1,915,Individual,Jean Tirole,1953-08-09,Troyes,France,Male,Toulouse School of Economics (TSE),Toulouse,France
935,2014,Literature,The Nobel Prize in Literature 2014,1/1,912,Individual,Patrick Modiano,1945-07-30,Paris,France,Male,Self,Self,Self
936,2014,Medicine,The Nobel Prize in Physiology or Medicine 2014,1/2,903,Individual,John O'Keefe,1939-11-18,"New York, NY",United States of America,Male,University College,London,United Kingdom
937,2014,Medicine,The Nobel Prize in Physiology or Medicine 2014,1/4,904,Individual,May-Britt Moser,1963-01-04,Fosnavåg,Norway,Female,Norwegian University of Science and Technology (NTNU),Trondheim,Norway
938,2014,Medicine,The Nobel Prize in Physiology or Medicine 2014,1/4,905,Individual,Edvard I. Moser,1962-04-27,Ålesund,Norway,Male,Norwegian University of Science and Technology (NTNU),Trondheim,Norway
939,2014,Peace,The Nobel Peace Prize 2014,1/2,913,Individual,Kailash Satyarthi,1954-01-11,Vidisha,India,Male,Self,Self,Self
940,2014,Peace,The Nobel Peace Prize 2014,1/2,914,Individual,Malala Yousafzai,1997-07-12,Mingora,Pakistan,Female,Self,Self,Self
941,2014,Physics,The Nobel Prize in Physics 2014,1/3,906,Individual,Isamu Akasaki,1929-01-30,Chiran,Japan,Male,Meijo University,Nagoya,Japan
943,2014,Physics,The Nobel Prize in Physics 2014,1/3,907,Individual,Hiroshi Amano,1960-09-11,Hamamatsu,Japan,Male,Nagoya University,Nagoya,Japan
944,2014,Physics,The Nobel Prize in Physics 2014,1/3,908,Individual,Shuji Nakamura,1954-05-22,Ikata,Japan,Male,University of California,"Santa Barbara, CA",United States of America
945,2015,Chemistry,The Nobel Prize in Chemistry 2015,1/3,921,Individual,Tomas Lindahl,1938-01-28,Stockholm,Sweden,Male,Francis Crick Institute,Hertfordshire,United Kingdom
947,2015,Chemistry,The Nobel Prize in Chemistry 2015,1/3,922,Individual,Paul Modrich,1946-06-13,"Raton, NM",United States of America,Male,Howard Hughes Medical Institute,"Durham, NC",United States of America
949,2015,Chemistry,The Nobel Prize in Chemistry 2015,1/3,923,Individual,Aziz Sancar,1946-09-08,Savur,Turkey,Male,University of North Carolina,"Chapel Hill, NC",United States of America
950,2015,Economics,The Sveriges Riksbank Prize in Economic Sciences 2015,1/1,926,Individual,Angus Deaton,1945-10-19,Edinburgh,United Kingdom,Male,Princeton University,"Princeton, NJ",United States of America
951,2015,Literature,The Nobel Prize in Literature 2015,1/1,924,Individual,Svetlana Alexievich,1948-05-31,Ivano-Frankivsk,Ukraine,Female,Self,Self,Self
952,2015,Medicine,The Nobel Prize in Physiology or Medicine 2015,1/4,916,Individual,William C. Campbell,1930-06-28,Ramelton,Ireland,Male,Drew University,"Madison, NJ",United States of America
953,2015,Medicine,The Nobel Prize in Physiology or Medicine 2015,1/4,917,Individual,Satoshi Ōmura,1935-07-12,Yamanashi Prefecture,Japan,Male,Kitasato University,Tokyo,Japan
954,2015,Medicine,The Nobel Prize in Physiology or Medicine 2015,1/2,918,Individual,Youyou Tu,1930-12-30,Zhejiang Ningbo,China,Female,China Academy of Traditional Chinese Medicine,Beijing,China
956,2015,Physics,The Nobel Prize in Physics 2015,1/2,919,Individual,Takaaki Kajita,1959-03-09,Higashimatsuyama,Japan,Male,University of Tokyo,Kashiwa,Japan
957,2015,Physics,The Nobel Prize in Physics 2015,1/2,920,Individual,Arthur B. McDonald,1943-08-29,Sydney,Canada,Male,Queen's University,Kingston,Canada
958,2016,Chemistry,The Nobel Prize in Chemistry 2016,1/3,931,Individual,Jean-Pierre Sauvage,1944-10-21,Paris,France,Male,University of Strasbourg,Strasbourg,France
959,2016,Chemistry,The Nobel Prize in Chemistry 2016,1/3,932,Individual,Sir J. Fraser Stoddart,1942-05-24,Edinburgh,United Kingdom,Male,Northwestern University,"Evanston, IL",United States of America
960,2016,Chemistry,The Nobel Prize in Chemistry 2016,1/3,933,Individual,Bernard L. Feringa,1951-05-18,Barger-Compascuum,Netherlands,Male,University of Groningen,Groningen,Netherlands
961,2016,Economics,The Sveriges Riksbank Prize in Economic Sciences 2016,1/2,935,Individual,Oliver Hart,1948-10-09,London,United Kingdom,Male,Harvard University,"Cambridge, MA",United States of America
962,2016,Economics,The Sveriges Riksbank Prize in Economic Sciences 2016,1/2,936,Individual,Bengt Holmström,1949-04-18,Helsinki,Finland,Male,Massachusetts Institute of Technology (MIT),"Cambridge, MA",United States of America
963,2016,Literature,The Nobel Prize in Literature 2016,1/1,937,Individual,Bob Dylan,1941-05-24,"Duluth, MN",United States of America,Male,Self,Self,Self
964,2016,Medicine,The Nobel Prize in Physiology or Medicine 2016,1/1,927,Individual,Yoshinori Ohsumi,1945-02-09,Fukuoka,Japan,Male,Tokyo Institute of Technology,Tokyo,Japan
965,2016,Peace,The Nobel Peace Prize 2016,1/1,934,Individual,Juan Manuel Santos,1951-08-10,Bogotá,Colombia,Male,Self,Self,Self
966,2016,Physics,The Nobel Prize in Physics 2016,1/2,928,Individual,David J. Thouless,1934-09-21,Bearsden,United Kingdom,Male,University of Washington,"Seattle, WA",United States of America
967,2016,Physics,The Nobel Prize in Physics 2016,1/4,929,Individual,F. Duncan M. Haldane,1951-09-14,London,United Kingdom,Male,Princeton University,"Princeton, NJ",United States of America
968,2016,Physics,The Nobel Prize in Physics 2016,1/4,930,Individual,J. Michael Kosterlitz,1943-06-22,Aberdeen,United Kingdom,Male,Brown University,"Providence, RI",United States of America
